time,open,high,low,close
2025-03-20 06:00:00,42076.8,42114.8,42076.8,42094.5
2025-03-20 07:00:00,42094.6,42106.0,42085.5,42087.8
2025-03-20 08:00:00,42088.4,42107.9,42083.3,42104.1
2025-03-20 09:00:00,42103.7,42109.3,42072.5,42075.0
2025-03-20 10:00:00,42074.1,42093.4,42050.5,42056.1
2025-03-20 11:00:00,42056.4,42128.8,42048.9,42091.6
2025-03-20 12:00:00,42092.5,42097.4,41942.1,41962.0
2025-03-20 13:00:00,41962.0,41968.9,41673.5,41799.3
2025-03-20 14:00:00,41801.5,41853.4,41776.2,41844.9
2025-03-20 15:00:00,41845.4,41858.5,41786.6,41790.7
2025-03-20 16:00:00,41790.0,41943.9,41677.0,41918.7
2025-03-20 17:00:00,41921.0,42243.0,41915.5,42194.4
2025-03-20 18:00:00,42192.7,42212.7,42075.9,42113.1
2025-03-20 19:00:00,42113.6,42186.4,41969.0,41978.6
2025-03-20 20:00:00,41977.5,42051.3,41869.0,41905.8
2025-03-20 21:00:00,41905.7,41981.8,41814.9,41883.6
2025-03-20 22:00:00,41882.1,41992.2,41867.7,41933.4
2025-03-20 23:00:00,41929.9,41970.7,41923.9,41957.2
2025-03-21 01:00:00,41940.9,41974.8,41940.9,41951.0
2025-03-21 02:00:00,41951.2,41953.6,41893.3,41943.4
2025-03-21 03:00:00,41942.6,41985.1,41934.1,41961.9
2025-03-21 04:00:00,41961.1,41986.8,41939.5,41983.5
2025-03-21 05:00:00,41983.1,41986.0,41944.9,41973.9
2025-03-21 06:00:00,41974.8,41976.1,41937.8,41944.9
2025-03-21 07:00:00,41944.6,41959.9,41908.9,41915.9
2025-03-21 08:00:00,41915.6,41922.5,41849.1,41882.8
2025-03-21 09:00:00,41882.8,41950.9,41873.4,41948.9
2025-03-21 10:00:00,41950.8,41957.9,41828.3,41862.4
2025-03-21 11:00:00,41861.1,41913.4,41728.6,41779.2
2025-03-21 12:00:00,41780.0,41821.5,41749.9,41801.5
2025-03-21 13:00:00,41801.6,41868.9,41789.4,41844.1
2025-03-21 14:00:00,41842.1,41843.9,41780.3,41803.1
2025-03-21 15:00:00,41799.5,41858.8,41621.9,41626.7
2025-03-21 16:00:00,41626.7,41635.9,41453.3,41542.3
2025-03-21 17:00:00,41544.3,41699.8,41405.4,41697.1
2025-03-21 18:00:00,41699.1,41746.9,41584.7,41642.6
2025-03-21 19:00:00,41642.6,41949.2,41618.8,41945.6
2025-03-21 20:00:00,41945.1,41996.3,41816.7,41930.4
2025-03-21 21:00:00,41931.8,41944.4,41834.4,41867.1
2025-03-21 22:00:00,41864.7,41996.2,41808.4,41959.6
2025-03-21 23:00:00,41959.3,41999.3,41947.7,41973.7
2025-03-24 01:00:00,42146.53,42226.1,42110.9,42146.2
2025-03-24 02:00:00,42147.7,42192.6,42135.4,42190.0
2025-03-24 03:00:00,42192.6,42215.2,42174.0,42205.4
2025-03-24 04:00:00,42204.2,42210.5,42184.9,42206.6
2025-03-24 05:00:00,42206.5,42214.6,42193.3,42212.3
2025-03-24 06:00:00,42212.2,42222.9,42200.9,42208.4
2025-03-24 07:00:00,42208.3,42209.9,42194.7,42205.2
2025-03-24 08:00:00,42205.0,42224.6,42204.5,42217.0
2025-03-24 09:00:00,42216.6,42282.6,42213.0,42273.8
2025-03-24 10:00:00,42273.7,42310.0,42264.3,42265.7
2025-03-24 11:00:00,42265.7,42332.6,42259.4,42319.7
2025-03-24 12:00:00,42319.5,42353.9,42271.8,42298.0
2025-03-24 13:00:00,42297.6,42359.0,42282.6,42350.1
2025-03-24 14:00:00,42350.1,42393.3,42343.5,42365.8
2025-03-24 15:00:00,42366.6,42402.9,42351.5,42386.7
2025-03-24 16:00:00,42387.1,42494.7,42281.8,42480.8
2025-03-24 17:00:00,42480.7,42530.7,42444.7,42511.4
2025-03-24 18:00:00,42511.9,42558.6,42484.0,42546.9
2025-03-24 19:00:00,42545.8,42582.3,42445.9,42449.6
2025-03-24 20:00:00,42450.5,42472.9,42395.8,42452.9
2025-03-24 21:00:00,42452.9,42510.1,42368.7,42506.9
2025-03-24 22:00:00,42509.3,42629.6,42493.8,42550.8
2025-03-24 23:00:00,42548.9,42607.1,42543.9,42552.2
2025-03-25 01:00:00,42555.9,42566.9,42527.3,42535.5
2025-03-25 02:00:00,42535.2,42548.6,42523.6,42537.0
2025-03-25 03:00:00,42537.0,42543.9,42499.4,42538.8
2025-03-25 04:00:00,42538.6,42552.3,42525.9,42537.5
2025-03-25 05:00:00,42537.3,42537.3,42504.8,42516.8
2025-03-25 06:00:00,42517.0,42521.7,42493.3,42498.9
2025-03-25 07:00:00,42500.2,42502.7,42490.4,42490.6
2025-03-25 08:00:00,42490.8,42498.2,42483.2,42490.4
2025-03-25 09:00:00,42490.2,42492.8,42470.2,42492.6
2025-03-25 10:00:00,42491.8,42526.3,42473.1,42473.9
2025-03-25 11:00:00,42473.8,42511.9,42467.5,42505.3
2025-03-25 12:00:00,42505.5,42525.1,42482.9,42519.9
2025-03-25 13:00:00,42519.4,42556.1,42485.1,42550.1
2025-03-25 14:00:00,42549.4,42622.9,42530.9,42621.8
2025-03-25 15:00:00,42622.7,42669.7,42613.9,42645.3
2025-03-25 16:00:00,42644.8,42694.2,42523.1,42530.0
2025-03-25 17:00:00,42534.8,42676.6,42489.3,42653.7
2025-03-25 18:00:00,42653.9,42675.6,42526.7,42544.8
2025-03-25 19:00:00,42546.2,42575.6,42504.8,42575.6
2025-03-25 20:00:00,42575.7,42599.4,42499.0,42500.5
2025-03-25 21:00:00,42499.5,42546.6,42462.6,42470.7
2025-03-25 22:00:00,42470.6,42604.8,42436.9,42579.0
2025-03-25 23:00:00,42580.1,42609.7,42577.0,42597.0
2025-03-26 01:00:00,42609.9,42631.3,42582.7,42593.3
2025-03-26 02:00:00,42595.3,42614.8,42590.0,42600.5
2025-03-26 03:00:00,42598.5,42642.0,42587.0,42630.2
2025-03-26 04:00:00,42629.5,42629.5,42604.2,42609.5
2025-03-26 05:00:00,42609.2,42611.2,42570.1,42592.8
2025-03-26 06:00:00,42591.6,42594.0,42572.8,42590.3
2025-03-26 07:00:00,42591.3,42595.4,42580.9,42593.8
2025-03-26 08:00:00,42594.1,42596.3,42546.3,42548.4
2025-03-26 09:00:00,42548.7,42557.9,42532.3,42556.3
2025-03-26 10:00:00,42555.7,42596.6,42552.9,42558.3
2025-03-26 11:00:00,42559.0,42579.0,42525.6,42532.2
2025-03-26 12:00:00,42533.2,42559.8,42512.5,42516.1
2025-03-26 13:00:00,42514.7,42595.3,42510.2,42593.6
2025-03-26 14:00:00,42593.7,42640.3,42582.5,42634.8
2025-03-26 15:00:00,42633.6,42676.2,42602.9,42655.6
2025-03-26 16:00:00,42654.7,42818.9,42600.6,42740.3
2025-03-26 17:00:00,42739.0,42814.2,42698.9,42765.2
2025-03-26 18:00:00,42765.8,42797.9,42490.7,42536.6
2025-03-26 19:00:00,42533.9,42590.1,42465.7,42479.5
2025-03-26 20:00:00,42479.4,42532.0,42359.6,42378.9
2025-03-26 21:00:00,42378.9,42482.5,42328.2,42340.0
2025-03-26 22:00:00,42339.9,42493.4,42324.0,42436.5
2025-03-26 23:00:00,42435.1,42450.8,42388.6,42414.3
2025-03-27 01:00:00,42268.9,42377.5,42263.3,42301.5
2025-03-27 02:00:00,42302.6,42388.5,42284.6,42378.5
2025-03-27 03:00:00,42378.3,42418.1,42358.8,42395.4
2025-03-27 04:00:00,42395.6,42422.1,42384.6,42417.1
2025-03-27 05:00:00,42416.9,42467.7,42416.8,42459.3
2025-03-27 06:00:00,42459.3,42501.9,42455.9,42498.6
2025-03-27 07:00:00,42497.9,42519.7,42494.3,42515.0
2025-03-27 08:00:00,42514.8,42551.1,42501.1,42507.3
2025-03-27 09:00:00,42508.2,42566.6,42502.4,42518.6
2025-03-27 10:00:00,42517.4,42531.3,42449.7,42456.2
2025-03-27 11:00:00,42456.2,42523.5,42391.2,42520.3
2025-03-27 12:00:00,42521.7,42536.8,42481.9,42531.2
2025-03-27 13:00:00,42529.9,42558.1,42461.3,42463.4
2025-03-27 14:00:00,42463.7,42503.9,42414.5,42484.5
2025-03-27 15:00:00,42481.9,42515.8,42441.1,42462.9
2025-03-27 16:00:00,42462.5,42484.6,42145.9,42394.8
2025-03-27 17:00:00,42390.6,42526.4,42347.7,42470.9
2025-03-27 18:00:00,42471.0,42502.9,42294.9,42310.0
2025-03-27 19:00:00,42310.7,42429.0,42228.9,42229.2
2025-03-27 20:00:00,42229.3,42338.4,42205.0,42235.1
2025-03-27 21:00:00,42235.1,42397.6,42231.9,42286.8
2025-03-27 22:00:00,42286.3,42461.5,42279.8,42303.1
2025-03-27 23:00:00,42302.9,42340.6,42297.9,42307.4
2025-03-28 01:00:00,42295.52,42317.6,42281.2,42282.4
2025-03-28 02:00:00,42282.2,42292.6,42240.5,42276.3
2025-03-28 03:00:00,42275.7,42312.9,42232.2,42308.2
2025-03-28 04:00:00,42308.2,42327.8,42296.4,42298.6
2025-03-28 05:00:00,42299.1,42338.2,42296.7,42323.4
2025-03-28 06:00:00,42324.1,42349.7,42311.4,42346.3
2025-03-28 07:00:00,42346.4,42348.3,42319.5,42337.6
2025-03-28 08:00:00,42338.4,42349.1,42314.6,42331.7
2025-03-28 09:00:00,42331.4,42354.8,42258.2,42264.4
2025-03-28 10:00:00,42265.6,42272.6,42143.8,42145.6
2025-03-28 11:00:00,42144.9,42239.8,42142.7,42223.3
2025-03-28 12:00:00,42224.4,42248.0,42196.2,42217.6
2025-03-28 13:00:00,42218.7,42293.8,42218.7,42262.4
2025-03-28 14:00:00,42263.3,42277.8,42219.6,42263.7
2025-03-28 15:00:00,42261.7,42280.5,42144.6,42144.6
2025-03-28 16:00:00,42143.0,42267.5,41989.0,41998.2
2025-03-28 17:00:00,41998.0,42036.4,41707.6,41726.7
2025-03-28 18:00:00,41725.7,41827.1,41673.8,41723.9
2025-03-28 19:00:00,41722.7,41778.9,41601.3,41608.7
2025-03-28 20:00:00,41607.1,41610.9,41501.9,41586.6
2025-03-28 21:00:00,41585.9,41610.7,41509.9,41572.8
2025-03-28 22:00:00,41572.9,41606.5,41505.9,41549.3
2025-03-28 23:00:00,41551.0,41552.9,41406.4,41411.5
2025-03-31 01:00:00,41324.37,41396.8,41268.9,41389.7
2025-03-31 02:00:00,41389.8,41430.1,41349.3,41429.8
2025-03-31 03:00:00,41426.4,41431.7,41348.9,41371.2
2025-03-31 04:00:00,41371.2,41432.7,41368.9,41384.2
2025-03-31 05:00:00,41385.2,41429.7,41353.4,41381.3
2025-03-31 06:00:00,41382.2,41389.9,41341.3,41386.2
2025-03-31 07:00:00,41384.2,41432.8,41373.5,41422.0
2025-03-31 08:00:00,41421.4,41439.2,41387.6,41401.3
2025-03-31 09:00:00,41399.7,41424.0,41342.9,41373.9
2025-03-31 10:00:00,41373.9,41411.3,41300.3,41396.1
2025-03-31 11:00:00,41395.4,41441.9,41316.3,41324.2
2025-03-31 12:00:00,41321.7,41343.0,41271.5,41296.4
2025-03-31 13:00:00,41296.1,41337.8,41287.3,41320.8
2025-03-31 14:00:00,41322.4,41343.7,41234.2,41290.9
2025-03-31 15:00:00,41289.4,41330.3,41236.9,41325.3
2025-03-31 16:00:00,41325.1,41434.0,41146.7,41390.0
2025-03-31 17:00:00,41391.0,41597.0,41368.9,41583.9
2025-03-31 18:00:00,41583.2,41723.8,41574.5,41677.7
2025-03-31 19:00:00,41677.5,41726.7,41568.3,41661.8
2025-03-31 20:00:00,41662.0,41759.3,41596.0,41636.6
2025-03-31 21:00:00,41637.2,41929.2,41628.0,41832.3
2025-03-31 22:00:00,41831.3,42139.2,41828.9,41996.3
2025-03-31 23:00:00,41991.7,41991.8,41904.6,41935.8
2025-04-01 01:00:00,41934.56,41952.6,41840.9,41915.5
2025-04-01 02:00:00,41913.9,41952.8,41881.2,41909.7
2025-04-01 03:00:00,41909.6,41909.7,41809.8,41847.7
2025-04-01 04:00:00,41847.7,41883.7,41816.5,41869.7
2025-04-01 05:00:00,41869.8,41924.0,41855.7,41921.8
2025-04-01 06:00:00,41921.8,41928.7,41866.5,41875.9
2025-04-01 07:00:00,41875.6,41875.8,41841.7,41868.8
2025-04-01 08:00:00,41865.8,41920.0,41855.5,41862.5
2025-04-01 09:00:00,41862.4,41966.0,41854.9,41965.7
2025-04-01 10:00:00,41965.7,42027.1,41893.1,41899.9
2025-04-01 11:00:00,41898.3,41926.9,41833.1,41922.9
2025-04-01 12:00:00,41922.9,41976.7,41909.1,41962.2
2025-04-01 13:00:00,41961.7,41966.8,41736.7,41818.7
2025-04-01 14:00:00,41821.1,41835.0,41693.9,41735.9
2025-04-01 15:00:00,41735.5,41797.5,41718.9,41787.5
2025-04-01 16:00:00,41788.7,41879.2,41651.0,41744.0
2025-04-01 17:00:00,41736.9,41948.9,41504.5,41942.7
2025-04-01 18:00:00,41939.9,42118.6,41915.9,42063.7
2025-04-01 19:00:00,42063.9,42143.4,41916.0,42006.2
2025-04-01 20:00:00,42005.9,42038.2,41864.9,41869.4
2025-04-01 21:00:00,41870.5,41882.1,41681.0,41790.6
2025-04-01 22:00:00,41789.9,42017.0,41776.2,41972.0
2025-04-01 23:00:00,41972.4,41996.4,41915.9,41958.4
2025-04-02 01:00:00,41952.3,42092.5,41952.3,42035.7
2025-04-02 02:00:00,42035.3,42064.6,42011.5,42029.3
2025-04-02 03:00:00,42030.0,42032.0,41911.9,41929.2
2025-04-02 04:00:00,41929.1,41958.6,41918.7,41945.1
2025-04-02 05:00:00,41948.9,41950.8,41927.1,41936.2
2025-04-02 06:00:00,41936.5,41946.0,41919.5,41929.5
2025-04-02 07:00:00,41929.3,41931.7,41909.3,41925.5
2025-04-02 08:00:00,41926.6,41936.0,41900.4,41910.1
2025-04-02 09:00:00,41908.8,41970.4,41895.0,41937.8
2025-04-02 10:00:00,41937.7,41978.8,41875.2,41890.0
2025-04-02 11:00:00,41890.2,41932.8,41851.1,41873.4
2025-04-02 12:00:00,41873.1,41910.7,41845.9,41852.8
2025-04-02 13:00:00,41853.9,41861.1,41753.5,41782.0
2025-04-02 14:00:00,41782.1,41798.7,41745.8,41764.7
2025-04-02 15:00:00,41764.8,41767.9,41612.0,41678.7
2025-04-02 16:00:00,41677.2,41889.0,41621.8,41793.4
2025-04-02 17:00:00,41791.3,42094.7,41775.8,42079.3
2025-04-02 18:00:00,42080.2,42178.7,41985.8,42053.0
2025-04-02 19:00:00,42052.7,42297.7,42036.9,42276.2
2025-04-02 20:00:00,42274.8,42391.5,42098.4,42165.3
2025-04-02 21:00:00,42165.3,42178.5,41956.6,41980.9
2025-04-02 22:00:00,41979.9,42307.7,41979.9,42219.7
2025-04-02 23:00:00,42219.4,42570.4,41612.9,41764.9
2025-04-03 01:00:00,41520.25,41543.7,41030.9,41287.9
2025-04-03 02:00:00,41288.0,41288.0,41129.9,41212.3
2025-04-03 03:00:00,41208.9,41437.4,41207.6,41279.9
2025-04-03 04:00:00,41280.4,41470.3,41278.9,41390.8
2025-04-03 05:00:00,41390.9,41436.1,41358.4,41428.4
2025-04-03 06:00:00,41431.0,41432.1,41330.9,41370.6
2025-04-03 07:00:00,41371.0,41427.1,41339.7,41362.8
2025-04-03 08:00:00,41363.0,41394.6,41244.0,41250.3
2025-04-03 09:00:00,41251.4,41339.4,41161.7,41161.7
2025-04-03 10:00:00,41164.8,41252.8,41108.6,41220.8
2025-04-03 11:00:00,41215.6,41256.5,41169.1,41236.0
2025-04-03 12:00:00,41232.1,41260.0,41120.9,41130.0
2025-04-03 13:00:00,41130.5,41144.5,40939.2,41027.8
2025-04-03 14:00:00,41027.3,41087.2,40953.3,41023.3
2025-04-03 15:00:00,41021.6,41114.4,40937.9,40948.9
2025-04-03 16:00:00,40948.8,41164.7,40803.0,40848.9
2025-04-03 17:00:00,40854.6,40865.6,40607.9,40627.1
2025-04-03 18:00:00,40627.0,40936.8,40601.2,40888.7
2025-04-03 19:00:00,40885.7,41125.5,40878.5,40929.3
2025-04-03 20:00:00,40929.1,40991.3,40840.0,40853.2
2025-04-03 21:00:00,40853.1,40900.0,40711.8,40817.6
2025-04-03 22:00:00,40817.8,40830.8,40495.9,40528.1
2025-04-03 23:00:00,40530.4,40546.9,40394.2,40416.9
2025-04-04 01:00:00,40418.61,40469.3,40327.8,40411.3
2025-04-04 02:00:00,40413.5,40460.9,40367.0,40411.3
2025-04-04 03:00:00,40411.5,40485.0,40374.0,40408.0
2025-04-04 04:00:00,40407.7,40441.6,40333.7,40342.0
2025-04-04 05:00:00,40342.6,40409.3,40337.3,40348.1
2025-04-04 06:00:00,40347.6,40350.3,40215.9,40287.5
2025-04-04 07:00:00,40287.9,40300.2,40195.6,40208.4
2025-04-04 08:00:00,40208.3,40408.3,40183.2,40407.3
2025-04-04 09:00:00,40406.1,40446.2,40301.2,40303.8
2025-04-04 10:00:00,40305.4,40340.5,40233.5,40257.9
2025-04-04 11:00:00,40253.0,40264.5,40079.2,40118.2
2025-04-04 12:00:00,40118.0,40154.8,40039.5,40062.3
2025-04-04 13:00:00,40062.4,40096.9,39284.0,39346.9
2025-04-04 14:00:00,39347.1,39465.1,38926.0,39389.0
2025-04-04 15:00:00,39387.3,39573.6,39200.1,39495.3
2025-04-04 16:00:00,39495.9,39615.9,39244.6,39529.7
2025-04-04 17:00:00,39528.9,39529.1,38763.3,39082.2
2025-04-04 18:00:00,39078.2,39580.6,38968.0,38991.2
2025-04-04 19:00:00,38991.2,39181.2,38800.5,38850.3
2025-04-04 20:00:00,38850.3,38981.7,38551.4,38964.0
2025-04-04 21:00:00,38966.0,39058.3,38296.9,38469.2
2025-04-04 22:00:00,38469.1,38843.6,38198.9,38252.9
2025-04-04 23:00:00,38260.0,38289.8,38035.6,38198.7
2025-04-07 01:00:00,37234.9,37558.5,36424.9,36831.0
2025-04-07 02:00:00,36830.0,37061.9,36586.8,36948.2
2025-04-07 03:00:00,36952.0,37156.6,36827.5,37146.8
2025-04-07 04:00:00,37145.8,37575.1,37110.8,37528.3
2025-04-07 05:00:00,37528.3,37564.3,37358.1,37425.7
2025-04-07 06:00:00,37426.1,37450.8,37170.0,37248.1
2025-04-07 07:00:00,37247.1,37361.3,37053.1,37213.6
2025-04-07 08:00:00,37213.8,37479.1,37115.8,37202.1
2025-04-07 09:00:00,37200.8,37371.6,36702.1,36729.2
2025-04-07 10:00:00,36730.1,36935.3,36599.1,36763.1
2025-04-07 11:00:00,36762.3,37199.8,36736.3,36970.4
2025-04-07 12:00:00,36972.4,37173.0,36762.9,37040.2
2025-04-07 13:00:00,37039.1,37689.4,36972.1,37447.3
2025-04-07 14:00:00,37447.3,37746.8,37392.4,37481.6
2025-04-07 15:00:00,37478.7,37732.9,37246.8,37617.6
2025-04-07 16:00:00,37617.6,37622.3,36587.9,37356.6
2025-04-07 17:00:00,37347.9,39197.5,37186.6,38019.1
2025-04-07 18:00:00,38025.3,38286.6,37132.9,37637.1
2025-04-07 19:00:00,37637.1,37749.3,37246.9,37339.7
2025-04-07 20:00:00,37341.4,38262.8,37326.3,38240.8
2025-04-07 21:00:00,38241.3,38327.6,37784.9,37843.3
2025-04-07 22:00:00,37845.1,38087.3,37646.9,37900.9
2025-04-07 23:00:00,37896.9,38358.1,37896.9,38220.6
2025-04-08 01:00:00,38290.61,38408.3,38231.4,38408.3
2025-04-08 02:00:00,38408.0,38509.5,38399.5,38456.1
2025-04-08 03:00:00,38454.6,38650.3,38403.6,38421.1
2025-04-08 04:00:00,38421.1,38734.5,38337.3,38717.6
2025-04-08 05:00:00,38718.3,38732.5,38639.3,38709.0
2025-04-08 06:00:00,38707.3,38741.5,38595.0,38654.8
2025-04-08 07:00:00,38655.8,38676.3,38520.8,38615.5
2025-04-08 08:00:00,38614.0,38627.1,38470.8,38607.3
2025-04-08 09:00:00,38607.5,38706.8,38540.8,38666.5
2025-04-08 10:00:00,38664.5,38766.8,38578.0,38715.4
2025-04-08 11:00:00,38717.1,38761.3,38594.2,38739.6
2025-04-08 12:00:00,38739.3,38774.2,38620.9,38629.4
2025-04-08 13:00:00,38629.8,38756.3,38586.1,38693.2
2025-04-08 14:00:00,38696.3,39124.3,38659.8,39102.0
2025-04-08 15:00:00,39100.5,39193.0,38970.0,39024.0
2025-04-08 16:00:00,39024.0,39415.2,38984.5,39318.4
2025-04-08 17:00:00,39321.3,39450.5,38949.2,38949.2
2025-04-08 18:00:00,38950.2,39027.6,38680.1,38936.2
2025-04-08 19:00:00,38937.5,38994.7,38332.4,38342.3
2025-04-08 20:00:00,38342.3,38438.1,37957.1,38279.8
2025-04-08 21:00:00,38282.3,38345.7,37910.4,37951.8
2025-04-08 22:00:00,37951.8,37978.8,37097.9,37638.9
2025-04-08 23:00:00,37652.0,37748.1,37454.9,37550.7
2025-04-09 01:00:00,37560.62,37562.62,37194.9,37370.7
2025-04-09 02:00:00,37370.5,37370.5,37071.5,37272.3
2025-04-09 03:00:00,37270.6,37284.1,37047.1,37126.0
2025-04-09 04:00:00,37126.6,37476.2,36979.8,37406.0
2025-04-09 05:00:00,37404.8,37565.3,37247.5,37273.8
2025-04-09 06:00:00,37273.5,37331.6,36989.1,37022.6
2025-04-09 07:00:00,37024.3,37128.1,36769.1,36875.6
2025-04-09 08:00:00,36875.6,36968.3,36685.1,36931.1
2025-04-09 09:00:00,36931.3,37264.0,36926.8,37174.6
2025-04-09 10:00:00,37174.6,37899.6,37144.3,37721.3
2025-04-09 11:00:00,37721.1,37802.8,37258.1,37620.4
